index,true_label,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,label,description_lengths,description_lengths_unnormalized
526,2,7.3,0.365,0.49,2.5,0.088,39.0,106.0,0.9966,3.36,0.78,11.0,4,[0.29237484 0.17069583 0.1328538  0.13740412 0.12152941 0.14514199],[60.66936459 35.42031121 27.56788464 28.51209917 25.21801251 30.11775   ]
527,3,7.0,0.38,0.49,2.5,0.097,33.0,85.0,0.9962,3.39,0.77,11.4,4,[0.31974027 0.16152362 0.12975837 0.12210624 0.11865861 0.14821289],[61.9919305  31.31654767 25.15783263 23.67421983 23.00578646 28.73583431]
528,3,8.2,0.42,0.49,2.6,0.084,32.0,55.0,0.9988,3.34,0.75,8.7,2,[0.20797471 0.17916006 0.136717   0.14065248 0.15958338 0.17591237],[34.93819523 30.09754959 22.96743339 23.62856381 26.80881443 29.55196221]
529,2,9.9,0.63,0.24,2.4,0.077,6.0,33.0,0.9974,3.09,0.57,9.4,2,[0.17926652 0.14147571 0.14140614 0.15439933 0.17501487 0.20843743],[25.79015473 20.35338397 20.34337556 22.21264023 25.1784915  29.98682431]
530,3,9.1,0.22,0.24,2.1,0.078,1.0,28.0,0.999,3.41,0.87,10.3,3,[0.20854426 0.16072755 0.16518559 0.1501675  0.15316913 0.16220597],[32.42116645 24.98738025 25.68044541 23.34566942 23.81231613 25.21722057]
531,2,11.9,0.38,0.49,2.7,0.098,12.0,42.0,1.0004,3.16,0.61,10.3,4,[0.17006435 0.18366357 0.1619267  0.15531595 0.15289425 0.17613518],[28.321491   30.58622319 26.96629559 25.86538093 25.46208592 29.33248988]
532,2,11.9,0.38,0.49,2.7,0.098,12.0,42.0,1.0004,3.16,0.61,10.3,4,[0.18312474 0.18650724 0.16605153 0.1496906  0.14704878 0.16757711],[30.35935209 30.92011974 27.52886901 24.81646941 24.37849517 27.78178727]
533,3,10.3,0.27,0.24,2.1,0.072,15.0,33.0,0.9956,3.22,0.66,12.8,5,[0.26074851 0.17865224 0.19678048 0.13541528 0.1187778  0.10962569],[43.72796545 29.96028141 33.00041882 22.70937094 19.91923713 18.384414  ]
534,3,10.0,0.48,0.24,2.7,0.102,13.0,32.0,1.0,3.28,0.56,10.0,2,[0.16544838 0.1469575  0.13911364 0.14519842 0.15457029 0.24871177],[24.74020375 21.97518344 20.80225696 21.71214048 23.11355632 37.19093503]
535,3,9.1,0.22,0.24,2.1,0.078,1.0,28.0,0.999,3.41,0.87,10.3,3,[0.20854426 0.16072755 0.16518559 0.1501675  0.15316913 0.16220597],[32.42116645 24.98738025 25.68044541 23.34566942 23.81231613 25.21722057]
536,2,9.9,0.63,0.24,2.4,0.077,6.0,33.0,0.9974,3.09,0.57,9.4,2,[0.17926652 0.14147571 0.14140614 0.15439933 0.17501487 0.20843743],[25.79015473 20.35338397 20.34337556 22.21264023 25.1784915  29.98682431]
537,3,8.1,0.825,0.24,2.1,0.084,5.0,13.0,0.9972,3.37,0.77,10.7,1,[0.18591504 0.15087547 0.16035496 0.16081369 0.18837328 0.15366756],[25.62110131 20.79227014 22.09864648 22.1618636  25.95987337 21.17705049]
538,4,12.9,0.35,0.49,5.8,0.066,5.0,35.0,1.0014,3.2,0.66,12.0,4,[0.18094929 0.19599553 0.18676909 0.14858392 0.13741828 0.15028389],[40.34875125 43.70381924 41.64647219 33.1317998  30.64204389 33.51086624]
539,2,11.2,0.5,0.74,5.15,0.1,5.0,17.0,0.9996,3.22,0.62,11.2,4,[0.1505342  0.17547649 0.1620405  0.13655156 0.12657999 0.24881726],[31.43643905 36.64519868 33.83932797 28.51640812 26.43401933 51.96113809]
540,2,9.2,0.59,0.24,3.3,0.101,20.0,47.0,0.9988,3.26,0.67,9.6,2,[0.18457206 0.1497984  0.12045905 0.1369755  0.15681374 0.25138124],[27.70514103 22.48544984 18.0814747  20.5606722  23.53848545 37.73351561]
541,3,9.5,0.46,0.49,6.3,0.064,5.0,17.0,0.9988,3.21,0.73,11.0,5,[0.26066545 0.17908579 0.16020745 0.15040303 0.13236928 0.11726899],[45.50437948 31.26301447 27.9674225  26.25586419 23.10771115 20.47165249]
542,2,9.3,0.715,0.24,2.1,0.07,5.0,20.0,0.9966,3.12,0.59,9.9,1,[0.19065513 0.14191235 0.15123238 0.15784385 0.1870833  0.17127299],[26.04583394 19.38697048 20.66020203 21.5634092  25.5578784  23.39799566]
543,3,11.2,0.66,0.24,2.5,0.085,16.0,53.0,0.9993,3.06,0.72,11.0,3,[0.24240274 0.1605647  0.15033814 0.14211791 0.1476778  0.15689871],[40.02319767 26.51089101 24.82238125 23.46513613 24.38313179 25.90559878]
544,3,14.3,0.31,0.74,1.8,0.075,6.0,15.0,1.0008,2.86,0.79,8.4,4,[0.26420028 0.15775349 0.16556676 0.14129841 0.13342262 0.13775843],[83.74329914 50.0029663  52.47953192 44.78721569 42.29083581 43.66515224]
545,2,9.1,0.47,0.49,2.6,0.094,38.0,106.0,0.9982,3.08,0.59,9.1,2,[0.35571    0.13376647 0.09983601 0.11737504 0.14249615 0.15081633],[90.9748721  34.21154075 25.53363225 30.01934009 36.44420729 38.57214154]
546,3,7.5,0.55,0.24,2.0,0.078,10.0,28.0,0.9983,3.45,0.78,9.5,2,[0.21042608 0.14523722 0.14168516 0.14906136 0.17960662 0.17398357],[27.97324899 19.30728758 18.83509102 19.81565532 23.87622618 23.12871904]
547,3,10.6,0.31,0.49,2.5,0.067,6.0,21.0,0.9987,3.26,0.86,10.7,5,[0.1893961  0.1892516  0.18376864 0.16840158 0.14310154 0.12608054],[26.91623191 26.89569677 26.11647957 23.93257287 20.33703005 17.91807322]
548,3,12.4,0.35,0.49,2.6,0.079,27.0,69.0,0.9994,3.12,0.75,10.4,4,[0.30655367 0.17938782 0.13664508 0.12834243 0.1213846  0.12768639],[63.87064359 37.37556206 28.47008614 26.74022321 25.29055604 26.60353594]
549,3,9.0,0.53,0.49,1.9,0.171,6.0,25.0,0.9975,3.27,0.61,9.4,2,[0.12649736 0.14658394 0.12048784 0.13674732 0.18463782 0.28504571],[25.14240031 29.134775   23.94795843 27.17966433 36.69829821 56.65520036]
550,3,6.8,0.51,0.01,2.1,0.074,9.0,25.0,0.9958,3.33,0.56,9.5,1,[0.17949634 0.13325047 0.15223842 0.15685609 0.1766592  0.20149948],[23.94660637 17.77694496 20.31012771 20.92617093 23.56810297 26.88204453]
551,3,9.4,0.43,0.24,2.8,0.092,14.0,45.0,0.998,3.19,0.73,10.0,3,[0.24030666 0.16980858 0.13990215 0.13687539 0.14038884 0.17271837],[32.15484888 22.72167312 18.71996655 18.31496263 18.78508936 23.11102464]
552,3,9.5,0.46,0.24,2.7,0.092,14.0,44.0,0.998,3.12,0.74,10.0,2,[0.23526174 0.15956367 0.13675392 0.14567342 0.15827731 0.16446995],[32.63823105 22.13651867 18.97208706 20.20950261 21.95805973 22.81717465]
553,2,5.0,1.04,0.24,1.6,0.05,32.0,96.0,0.9934,3.74,0.62,11.5,1,[0.25279896 0.12273868 0.14438934 0.14347001 0.17383531 0.16276771],[72.38905649 35.14625852 41.34592986 41.08267999 49.77779176 46.60858215]
554,2,15.5,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,4,[0.21339794 0.19066483 0.18044251 0.14089945 0.1278565  0.14673876],[65.67593239 58.67952932 55.53347845 43.36360039 39.34946635 45.16071992]
555,2,15.5,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,4,[0.25257705 0.18122016 0.16967454 0.13252993 0.12567736 0.13832096],[81.40692356 58.40821961 54.6870041  42.71510194 40.50648227 44.58158026]
556,3,10.9,0.53,0.49,4.6,0.118,10.0,17.0,1.0002,3.07,0.56,11.7,3,[0.1892835  0.1750468  0.16482671 0.13853096 0.14149176 0.19082027],[37.4954085  34.67524182 32.65073191 27.4417734  28.02828307 37.79983007]
557,2,15.6,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,4,[0.20560603 0.16813664 0.16411628 0.13358112 0.12276238 0.20579756],[67.60277728 55.28293065 53.96104489 43.92115612 40.36398144 67.66575415]
558,3,10.9,0.53,0.49,4.6,0.118,10.0,17.0,1.0002,3.07,0.56,11.7,4,[0.16977434 0.16995521 0.16560353 0.1439097  0.13751951 0.2132377 ],[33.64576919 33.68161426 32.81920024 28.51993155 27.25352769 42.25930931]
559,3,13.0,0.47,0.49,4.3,0.085,6.0,47.0,1.0021,3.3,0.68,12.7,4,[0.25226568 0.16728408 0.17121109 0.12754993 0.11382364 0.16786559],[65.04988077 43.13630562 44.14893423 32.89035471 29.35085897 43.28625441]
560,2,12.7,0.6,0.49,2.8,0.075,5.0,19.0,0.9994,3.14,0.57,11.4,4,[0.16695126 0.18685051 0.18607638 0.16066576 0.14687601 0.15258008],[27.81033593 31.12510556 30.99615165 26.76331289 24.46625016 25.41641894]
561,2,9.0,0.44,0.49,2.4,0.078,26.0,121.0,0.9978,3.23,0.58,9.2,2,[0.27620503 0.13885122 0.10276589 0.12716857 0.13804347 0.21696582],[61.12995412 30.73067998 22.74424297 28.14506648 30.55190775 48.01907616]
562,2,9.0,0.54,0.49,2.9,0.094,41.0,110.0,0.9982,3.08,0.61,9.2,2,[0.27417257 0.15371481 0.1093698  0.13911077 0.16338975 0.1602423 ],[64.10074633 35.93807276 25.5703408  32.52369069 38.20004626 37.46418156]
563,3,7.6,0.29,0.49,2.7,0.092,25.0,60.0,0.9971,3.31,0.61,10.1,2,[0.22749392 0.15969257 0.13897958 0.1393181  0.13941363 0.1951022 ],[33.85281293 23.76345949 20.68121061 20.73158456 20.74580118 29.0326795 ]
564,3,13.0,0.47,0.49,4.3,0.085,6.0,47.0,1.0021,3.3,0.68,12.7,4,[0.1968518  0.1911783  0.20098877 0.14121517 0.12302653 0.14673944],[45.30267663 43.99700156 46.25474313 32.49868848 28.31282739 33.77002185]
565,2,12.7,0.6,0.49,2.8,0.075,5.0,19.0,0.9994,3.14,0.57,11.4,5,[0.17481747 0.18377336 0.18507832 0.15898183 0.15036944 0.14697958],[29.44283002 30.95118591 31.17096653 26.77578602 25.32528383 24.75436195]
566,3,8.7,0.7,0.24,2.5,0.226,5.0,15.0,0.9991,3.32,0.6,9.0,0,[0.09845149 0.14580494 0.11906005 0.13137572 0.25064128 0.25466653],[23.08471235 34.18805593 27.91696504 30.80471889 58.76987271 59.71370525]
567,3,8.7,0.7,0.24,2.5,0.226,5.0,15.0,0.9991,3.32,0.6,9.0,0,[0.10539417 0.17384234 0.11374047 0.12440855 0.2328144  0.24980007],[26.4292175  43.59365535 28.52218224 31.19736707 58.38181263 62.64123207]
568,3,9.8,0.5,0.49,2.6,0.25,5.0,20.0,0.999,3.31,0.79,10.7,0,[0.11970547 0.2159322  0.13119181 0.13844229 0.19662219 0.19810604],[31.19957166 56.27973646 34.19332639 36.08306403 51.2468498  51.63359539]
569,3,6.2,0.36,0.24,2.2,0.095,19.0,42.0,0.9946,3.57,0.57,11.7,3,[0.19843848 0.15020391 0.17301314 0.14915326 0.14955195 0.17963928],[31.19925682 23.61563309 27.20178765 23.45044603 23.51312941 28.24357487]
570,3,11.5,0.35,0.49,3.3,0.07,10.0,37.0,1.0003,3.32,0.91,11.0,4,[0.20323663 0.20077336 0.17312336 0.14157439 0.1284449  0.15284736],[35.80103144 35.36711481 30.49644518 24.93895388 22.6261371  26.92473862]
571,3,6.2,0.36,0.24,2.2,0.095,19.0,42.0,0.9946,3.57,0.57,11.7,3,[0.19003087 0.15715292 0.17613344 0.14056811 0.1483415  0.18777316],[29.99231592 24.80323379 27.79890267 22.18567565 23.41253826 29.63598419]
572,2,10.2,0.24,0.49,2.4,0.075,10.0,28.0,0.9978,3.14,0.61,10.4,4,[0.20276332 0.17780782 0.16728231 0.15309004 0.14568246 0.15337406],[29.46195576 25.83586782 24.30648747 22.24431952 21.16798123 22.28558819]
573,1,10.5,0.59,0.49,2.1,0.07,14.0,47.0,0.9991,3.3,0.56,9.6,2,[0.16208635 0.16549414 0.14763449 0.15357425 0.16360326 0.20760751],[22.69950487 23.17675145 20.67558423 21.50742161 22.91194222 29.07455083]
574,3,10.6,0.34,0.49,3.2,0.078,20.0,78.0,0.9992,3.19,0.7,10.0,2,[0.32290685 0.15458172 0.12013302 0.12575046 0.12644937 0.15017857],[62.02888018 29.69441816 23.07698629 24.15606842 24.2903272  28.84859427]
575,3,12.3,0.27,0.49,3.1,0.079,28.0,46.0,0.9993,3.2,0.8,10.2,4,[0.2256498  0.18633909 0.15956126 0.14499017 0.137299   0.14616067],[41.35749315 34.15255639 29.2446683  26.5740539  25.16440336 26.78858553]
576,1,9.9,0.5,0.24,2.3,0.103,6.0,14.0,0.9978,3.34,0.52,10.0,2,[0.14902333 0.15164063 0.14786017 0.15182062 0.16626115 0.2333941 ],[20.5382362  20.89895047 20.37793116 20.92375622 22.91393525 32.16612687]
577,2,8.8,0.44,0.49,2.8,0.083,18.0,111.0,0.9982,3.3,0.6,9.5,2,[0.29994859 0.1432297  0.10665283 0.13219686 0.1543275  0.16364452],[57.91533673 27.65539404 20.59297836 25.52512685 29.79820264 31.59717216]
578,2,8.8,0.47,0.49,2.9,0.085,17.0,110.0,0.9982,3.29,0.6,9.8,2,[0.30589915 0.13084182 0.10744478 0.13025457 0.1565475  0.16901218],[57.45658814 24.5758273  20.18119639 24.46552499 29.4040874  31.74530942]
579,3,10.6,0.31,0.49,2.2,0.063,18.0,40.0,0.9976,3.14,0.51,9.8,2,[0.19241715 0.17331174 0.15359542 0.15448352 0.15649384 0.16969834],[28.88046052 26.01287299 23.05359278 23.18689066 23.48862459 25.47052698]
580,2,12.3,0.5,0.49,2.2,0.089,5.0,14.0,1.0002,3.19,0.44,9.6,0,[0.13115466 0.17721331 0.16430203 0.15657519 0.15875575 0.21199906],[23.90829512 32.30436693 29.95075875 28.54222499 28.93972207 38.64549111]
581,2,12.3,0.5,0.49,2.2,0.089,5.0,14.0,1.0002,3.19,0.44,9.6,0,[0.14849232 0.17220393 0.16217806 0.15560446 0.16396077 0.19756045],[26.7749429  31.05042974 29.24264539 28.05734589 29.56408923 35.62251222]
582,2,11.7,0.49,0.49,2.2,0.083,5.0,15.0,1.0,3.19,0.43,9.2,2,[0.15927513 0.15228855 0.14329872 0.14817765 0.16244054 0.23451942],[29.97386759 28.65906914 26.9672787  27.88544239 30.56956357 44.13403529]
583,4,12.0,0.28,0.49,1.9,0.074,10.0,21.0,0.9976,2.98,0.66,9.9,5,[0.20187212 0.1769217  0.17721272 0.168454   0.15453424 0.12100522],[33.20584253 29.10176071 29.1496312  27.70891358 25.41925903 19.90408797]
584,4,11.8,0.33,0.49,3.4,0.093,54.0,80.0,1.0002,3.3,0.76,10.7,2,[0.2531533  0.22240247 0.12218248 0.12938091 0.12827788 0.14460297],[73.68976495 64.73858088 35.56579264 37.66116663 37.3400886  42.09211811]
585,3,7.6,0.51,0.24,2.4,0.091,8.0,38.0,0.998,3.47,0.66,9.6,2,[0.22841198 0.1424547  0.13691575 0.13757385 0.16636382 0.18827991],[31.41632769 19.59355874 18.83171812 18.92223503 22.88207672 25.89646684]
586,4,11.1,0.31,0.49,2.7,0.094,16.0,47.0,0.9986,3.12,1.02,10.6,4,[0.22059281 0.18271103 0.16167896 0.14631579 0.12997595 0.15872546],[39.01272189 32.31317765 28.59357083 25.87653384 22.986768   28.07123342]
587,2,7.3,0.73,0.24,1.9,0.108,18.0,102.0,0.9967,3.26,0.59,9.3,2,[0.28361792 0.11622675 0.09913703 0.12895366 0.17618394 0.1958807 ],[54.6673025  22.40268558 19.10864506 24.85579382 33.95942257 37.75596959]
588,5,5.0,0.42,0.24,2.0,0.06,19.0,50.0,0.9917,3.72,0.74,14.0,4,[0.21588915 0.16169441 0.21550813 0.13634902 0.13254381 0.13801548],[58.04168325 43.47145589 57.93924518 36.65736011 35.63433253 37.10538804]
589,4,10.2,0.29,0.49,2.6,0.059,5.0,13.0,0.9976,3.05,0.74,10.5,5,[0.24357596 0.19066482 0.16439237 0.14681867 0.13648411 0.11806407],[39.53693727 30.94846964 26.68395949 23.83141839 22.15392662 19.164008  ]
590,2,9.0,0.45,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,2,[0.31803501 0.141934   0.10680171 0.12201018 0.13809779 0.17312132],[57.2162572  25.5347114  19.214218   21.95030543 24.84455564 31.14548262]
591,3,6.6,0.39,0.49,1.7,0.07,23.0,149.0,0.9922,3.12,0.5,11.5,2,[0.23340591 0.1472293  0.12923643 0.14060112 0.13909247 0.21043476],[65.24291279 41.15435024 36.12488232 39.30160495 38.87989908 58.821891  ]
592,2,9.0,0.45,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,2,[0.3362385  0.13961456 0.11353956 0.11832262 0.13847366 0.1538111 ],[59.60150746 24.74802286 20.12597825 20.97382208 24.5457876  27.26449599]
593,2,9.9,0.49,0.58,3.5,0.094,9.0,43.0,1.0004,3.29,0.58,9.0,3,[0.15535812 0.16927354 0.14794459 0.14444629 0.15684489 0.22613257],[26.30162586 28.6574621  25.04653887 24.45428948 26.55333225 38.28351095]
594,2,7.9,0.72,0.17,2.6,0.096,20.0,38.0,0.9978,3.4,0.53,9.5,1,[0.1883245  0.11939662 0.12333824 0.13394469 0.17284994 0.26214601],[28.26141269 17.91756901 18.50907898 20.10076337 25.93918228 39.3396337 ]
595,2,8.9,0.595,0.41,7.9,0.086,30.0,109.0,0.9998,3.27,0.57,9.3,2,[0.24646853 0.14229901 0.13341656 0.13890073 0.15890529 0.18000988],[68.50723521 39.55276501 37.08384041 38.60819517 44.16856763 50.03470081]
596,3,12.4,0.4,0.51,2.0,0.059,6.0,24.0,0.9994,3.04,0.6,9.3,5,[0.21034523 0.18027768 0.16636865 0.15130019 0.15423305 0.13747521],[38.89638036 33.33638288 30.76436861 27.9779563  28.52029238 25.42148437]
597,3,11.9,0.58,0.58,1.9,0.071,5.0,18.0,0.998,3.09,0.63,10.0,5,[0.20831005 0.16736107 0.16813594 0.16081803 0.15917421 0.13620071],[33.39303064 26.82872588 26.95294184 25.77984752 25.51633632 21.83358206]
598,3,8.5,0.585,0.18,2.1,0.078,5.0,30.0,0.9967,3.2,0.48,9.8,1,[0.16264745 0.14093046 0.1448993  0.1547843  0.17676131 0.21997718],[21.8593551  18.94065327 19.47405441 20.80256974 23.75621687 29.56430742]
599,3,12.7,0.59,0.45,2.3,0.082,11.0,22.0,1.0,3.0,0.7,9.3,5,[0.18598537 0.18877973 0.16196778 0.1531684  0.15817811 0.15192061],[34.64448492 35.16500611 30.17060128 28.53149302 29.46467877 28.29906188]
600,1,8.2,0.915,0.27,2.1,0.088,7.0,23.0,0.9962,3.26,0.47,10.0,1,[0.15842381 0.12430781 0.14220513 0.16539011 0.2088509  0.20082225],[24.2155188  19.00079325 21.73644876 25.28033803 31.92343958 30.69623812]
601,3,13.2,0.46,0.52,2.2,0.071,12.0,35.0,1.0006,3.1,0.56,9.0,3,[0.19777468 0.17677738 0.15829831 0.14493419 0.14704499 0.17517046],[40.7944158  36.46336253 32.65173797 29.89515904 30.33054802 36.13190856]
602,2,7.7,0.835,0.0,2.6,0.081,6.0,14.0,0.9975,3.3,0.52,9.3,1,[0.13461506 0.12696679 0.15031474 0.17167136 0.21188105 0.20455099],[19.72419265 18.60354579 22.02455615 25.15379029 31.04543182 29.97140879]
603,3,13.2,0.46,0.52,2.2,0.071,12.0,35.0,1.0006,3.1,0.56,9.0,4,[0.1703034  0.18522733 0.1717521  0.15534493 0.15397989 0.16339235],[33.27902977 36.1953195  33.56212052 30.35599073 30.08924923 31.92854006]
604,3,8.3,0.58,0.13,2.9,0.096,14.0,63.0,0.9984,3.17,0.62,9.1,2,[0.23952546 0.13235759 0.11386206 0.13556395 0.16967556 0.20901539],[38.80767082 21.44444159 18.4478146  21.96393412 27.49066133 33.86446067]
605,3,8.3,0.6,0.13,2.6,0.085,6.0,24.0,0.9984,3.31,0.59,9.2,1,[0.17337017 0.13514835 0.14477025 0.15161807 0.18867222 0.20642094],[23.35583259 18.20672005 19.50294914 20.42546491 25.41727174 27.80831834]
606,4,9.4,0.41,0.48,4.6,0.072,10.0,20.0,0.9973,3.34,0.79,12.2,4,[0.21847875 0.18971492 0.18952743 0.1453091  0.11736179 0.13960801],[33.80656477 29.35576036 29.32674834 22.48457326 18.16011301 21.60240933]
607,3,8.8,0.48,0.41,3.3,0.092,26.0,52.0,0.9982,3.31,0.53,10.5,3,[0.20594008 0.15519169 0.13042956 0.12580157 0.14761201 0.23502509],[31.61991986 23.82804039 20.02607874 19.31549977 22.66426083 36.08561447]
608,3,10.1,0.65,0.37,5.1,0.11,11.0,65.0,1.0026,3.32,0.64,10.4,3,[0.19586997 0.15830432 0.12793053 0.12135646 0.14386915 0.25266957],[45.38155614 36.67788647 29.6405132  28.11735376 33.33336988 58.54158515]
609,3,6.3,0.36,0.19,3.2,0.075,15.0,39.0,0.9956,3.56,0.52,12.7,3,[0.22395333 0.14633678 0.19228499 0.13736618 0.14389761 0.15616112],[39.32600695 25.69660895 33.76507517 24.12137952 25.26829359 27.42175552]
610,2,8.8,0.24,0.54,2.5,0.083,25.0,57.0,0.9983,3.39,0.54,9.2,3,[0.18488764 0.16159059 0.14163674 0.14019214 0.15732041 0.21437247],[30.63456507 26.77441065 23.46819937 23.22884015 26.06687232 35.51999219]
611,2,13.2,0.38,0.55,2.7,0.081,5.0,16.0,1.0006,2.98,0.54,9.4,4,[0.15384113 0.17031465 0.16943869 0.15794306 0.15046301 0.19799946],[33.0448551  36.58334324 36.39518851 33.92594259 32.31923996 42.52999981]
612,3,7.5,0.64,0.0,2.4,0.077,18.0,29.0,0.9965,3.32,0.6,10.0,2,[0.16787817 0.1503663  0.13724821 0.15051714 0.18271964 0.21127055],[22.66966038 20.30492049 18.5335014  20.32528933 24.67379949 28.52920991]
613,2,8.2,0.39,0.38,1.5,0.058,10.0,29.0,0.9962,3.26,0.74,9.8,3,[0.24726517 0.16815019 0.14943961 0.14014497 0.14964738 0.14535269],[33.31150196 22.65315216 20.1324673  18.88029527 20.16045816 19.58187804]
614,3,9.2,0.755,0.18,2.2,0.148,10.0,103.0,0.9969,2.87,1.36,10.2,2,[0.25139569 0.10943462 0.10622109 0.11739137 0.14174283 0.2738144 ],"[ 99.74479332  43.41973357  42.14471938  46.57668614  56.23847407
 108.63973567]"
615,2,9.6,0.6,0.5,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,2,[0.34891033 0.12664859 0.10955065 0.11391964 0.13522808 0.16574271],[73.24952648 26.58834769 22.99884063 23.91605781 28.38950814 34.79568761]
616,2,9.6,0.6,0.5,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,2,[0.29781596 0.13599673 0.11779082 0.12653827 0.14707475 0.17478348],[57.42692576 26.22382754 22.71323786 24.39998141 28.35996677 33.70295464]
617,3,11.5,0.31,0.51,2.2,0.079,14.0,28.0,0.9982,3.03,0.93,9.8,5,[0.21475823 0.21436531 0.15574844 0.14522957 0.13580974 0.13408872],[39.8082354  39.73540218 28.87000169 26.9201936  25.17410357 24.85509046]
618,2,11.4,0.46,0.5,2.7,0.122,4.0,17.0,1.0006,3.13,0.7,10.2,3,[0.1704669  0.16478016 0.15195124 0.13907904 0.14456239 0.22916027],[32.5609734  31.47474488 29.02428599 26.56556085 27.61293825 43.77202398]
619,2,11.3,0.37,0.41,2.3,0.088,6.0,16.0,0.9988,3.09,0.8,9.3,5,[0.16747994 0.19891544 0.16729486 0.15924946 0.15420847 0.15285182],[26.34856685 31.29411726 26.31945023 25.05371754 24.26064953 24.04721729]
620,2,8.3,0.54,0.24,3.4,0.076,16.0,112.0,0.9976,3.27,0.61,9.4,2,[0.30301856 0.13766467 0.09987142 0.13019792 0.14399672 0.1852507 ],[57.60532874 26.17073591 18.98605111 24.75126922 27.37448934 35.21707567]
621,2,8.2,0.56,0.23,3.4,0.078,14.0,104.0,0.9976,3.28,0.62,9.4,2,[0.30945572 0.1323446  0.10924028 0.13443274 0.13798756 0.1765391 ],[55.11114517 23.56932465 19.45466366 23.94120268 24.57428345 31.43994948]
622,2,10.0,0.58,0.22,1.9,0.08,9.0,32.0,0.9974,3.13,0.55,9.5,2,[0.25217222 0.14035197 0.1360781  0.14210463 0.15944104 0.16985205],[36.69445964 20.42310424 19.80119918 20.6781408  23.20082191 24.71576395]
623,3,7.9,0.51,0.25,2.9,0.077,21.0,45.0,0.9974,3.49,0.96,12.1,4,[0.21728685 0.18355577 0.16955118 0.13863461 0.1296064  0.16136519],[35.35746522 29.86865928 27.58979683 22.55897392 21.08988068 26.25775165]
624,2,6.8,0.69,0.0,5.6,0.124,21.0,58.0,0.9997,3.46,0.72,10.2,2,[0.16774873 0.15751285 0.12022513 0.12861491 0.16051398 0.26538439],[36.00706856 33.80994899 25.80618394 27.60704088 34.4541381  56.96444929]
625,2,6.8,0.69,0.0,5.6,0.124,21.0,58.0,0.9997,3.46,0.72,10.2,2,[0.16560257 0.15193501 0.13452978 0.13982482 0.18063224 0.22747556],[31.87667293 29.24581833 25.89550216 26.91473962 34.76971911 43.78654284]
626,2,8.8,0.6,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,1,[0.15330257 0.13114591 0.1351878  0.1545304  0.18430557 0.24152775],[23.51104514 20.11301936 20.73289771 23.69934941 28.26577961 37.04158412]
627,2,8.8,0.6,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,1,[0.15653255 0.14073651 0.14088595 0.14850651 0.19383665 0.21950183],[23.43128946 21.06678744 21.08915678 22.2298743  29.01532423 32.85713373]
628,3,8.7,0.54,0.26,2.5,0.097,7.0,31.0,0.9976,3.27,0.6,9.3,2,[0.18342805 0.14375478 0.13832835 0.141613   0.18122189 0.21165392],[24.75313911 19.39933447 18.66705123 19.11030686 24.45542331 28.56214574]
629,2,7.6,0.685,0.23,2.3,0.111,20.0,84.0,0.9964,3.21,0.61,9.3,2,[0.28661264 0.12273179 0.09829271 0.11674319 0.1504488  0.22517088],[54.15273596 23.18900606 18.57147316 22.05751765 28.42587123 42.54389854]
630,3,8.7,0.54,0.26,2.5,0.097,7.0,31.0,0.9976,3.27,0.6,9.3,2,[0.17939946 0.1405371  0.13545004 0.14118233 0.1711963  0.23223477],[24.23494325 18.98505532 18.29784689 19.07221832 23.12678302 31.37242612]
631,2,10.4,0.28,0.54,2.7,0.105,5.0,19.0,0.9988,3.25,0.63,9.5,3,[0.16723222 0.18245095 0.1595533  0.15195002 0.15856373 0.18024978],[26.23312579 28.62043299 25.02855948 23.83586057 24.87332993 28.2751443 ]
632,3,7.6,0.41,0.14,3.0,0.087,21.0,43.0,0.9964,3.32,0.57,10.5,3,[0.17645316 0.14797493 0.14713933 0.14572069 0.16419166 0.21852024],[22.13586932 18.56330398 18.45847872 18.28051179 20.59767713 27.41314126]
633,1,10.1,0.935,0.22,3.4,0.105,11.0,86.0,1.001,3.43,0.64,11.3,2,[0.26180329 0.13272474 0.12475876 0.12866866 0.15303244 0.19901211],[61.10227553 30.97662946 29.1174491  30.02998038 35.71624312 46.44744088]
634,2,7.9,0.35,0.21,1.9,0.073,46.0,102.0,0.9964,3.27,0.58,9.5,2,[0.27666277 0.15424575 0.11588087 0.14162112 0.16325826 0.14833123],[58.79829656 32.7813794  24.62780805 30.09830675 34.69678126 31.52438517]
635,2,8.7,0.84,0.0,1.4,0.065,24.0,33.0,0.9954,3.27,0.55,9.7,1,[0.18094726 0.1252209  0.1382797  0.14802705 0.19815777 0.20936732],[29.49705452 20.41284101 22.54161664 24.13057741 32.30261905 34.12994035]
