index,true_label,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,label,description_lengths,description_lengths_unnormalized,is_error,L_0,L_1,L_2,L_3,L_4,L_5,r_min,r_med,relative_position,pseudo_probability,normalized_entropy,description_length_margin,description_length_true_cost,kullback_leibler_divergence
173,3,7.4,0.62,0.05,1.9,0.068,24.0,42.0,0.9961,3.42,0.57,11.5,3,[0.17542001 0.14883673 0.15804484 0.14746094 0.17411084 0.19612664],[23.99603155 20.35965447 21.6192484  20.1714574  23.81694708 26.82853022],0,23.99603155,20.35965447,21.6192484,20.1714574,23.81694708,26.82853022,0.9907563720559176,0.8648339129330922,0.0,0.5266858555717623,0.5980153039748806,0.9986242086520981,0.14746093850181424,0.7463292944092542
174,2,7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,3.33,0.47,9.5,1,[0.16747306 0.13668619 0.14608592 0.15090292 0.17891331 0.21993859],[22.59747346 18.4433401  19.71166408 20.36163142 24.14112912 29.67675077],1,22.59747346,18.4433401,19.71166408,20.36163142,24.14112912,29.67675077,1.0,0.8553900581943659,0.11290640190643823,0.8056263326345001,0.4851128160796646,0.9906002721084873,0.14608592249505942,0.9139694891159502
175,2,6.9,0.5,0.04,1.5,0.085,19.0,49.0,0.9958,3.35,0.78,9.5,2,[0.15911431 0.15920564 0.14026016 0.14695913 0.18143091 0.21302984],[21.83799636 21.8505316  19.25031661 20.16973142 24.90088764 29.23775269],0,21.83799636,21.8505316,19.25031661,20.16973142,24.90088764,29.23775269,0.9544161103680964,0.81571281349322,0.0,0.3555728247521529,0.5238266369477588,0.9933010312730158,0.14026016065037333,0.653375657513237
176,2,7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,3.33,0.47,9.5,1,[0.18328942 0.13212201 0.14536571 0.15477898 0.18170662 0.20273726],[24.86615265 17.92447289 19.72119361 20.99825355 24.65142154 27.50456452],1,24.86615265,17.92447289,19.72119361,20.99825355,24.65142154,27.50456452,1.0,0.850455670617059,0.18754734184232982,0.8634284196265885,0.31775267509890054,0.986756298985841,0.14536571483028343,0.9464585300838125
177,3,7.5,0.52,0.42,2.3,0.087,8.0,38.0,0.9972,3.58,0.61,10.5,1,[0.20671557 0.14823476 0.15375112 0.15536339 0.17198719 0.16394798],[27.79125227 19.92897596 20.67060592 20.88736295 23.1223002  22.04149297],1,27.79125227,19.92897596,20.67060592,20.88736295,23.1223002,22.04149297,1.0,0.9197054951454836,0.12189688483208547,0.8103497429054414,0.6994632483639862,0.9944836434025927,0.15536338689940937,0.9167194630025769
178,2,7.0,0.805,0.0,2.5,0.068,7.0,20.0,0.9969,3.48,0.56,9.6,1,[0.13614349 0.12772143 0.15772329 0.1721818  0.20768078 0.19854922],[19.9275125  18.69476339 23.08617773 25.20249103 30.39852548 29.06192671],1,19.9275125,18.69476339,23.08617773,25.20249103,30.39852548,29.06192671,1.0,0.9362913857688526,0.375213910352546,0.9905138990869523,0.32995402908317867,0.9915779371065297,0.1577232862994264,0.9987948783608733
179,2,8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,3.19,0.59,9.5,2,[0.21309595 0.14617291 0.13217438 0.14615099 0.18180418 0.1806016 ],[28.20312763 19.34590225 17.49320398 19.34300031 24.0616796  23.90251887],0,28.20312763,19.34590225,17.49320398,19.34300031,24.0616796,23.90251887,0.9043686966210689,0.7615261350354036,0.0,0.24078795300386213,0.40859638285537647,0.9860233905571957,0.13217437831751497,0.5980688540894249
180,2,8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,3.19,0.59,9.5,1,[0.19129822 0.13744179 0.14076451 0.14675228 0.18561732 0.19812588],[25.33319071 18.20110457 18.64112473 19.43407212 24.58088181 26.23736215],1,25.33319071,18.20110457,18.64112473,19.43407212,24.58088181,26.23736215,1.0,0.8191264554932465,0.05475436240873313,0.6677325090451913,0.5599206391756303,0.9966772809610093,0.14076450508215615,0.8305574008366327
181,2,8.9,0.61,0.49,2.0,0.27,23.0,110.0,0.9972,3.12,1.02,9.3,2,[0.21777425 0.17331061 0.10194463 0.12539108 0.18875268 0.19282677],[77.51234884 61.68641379 36.28513218 44.63042319 67.18270565 68.6327962 ],0,77.51234884,61.68641379,36.28513218,44.63042319,67.18270565,68.6327962,0.8130134017487228,0.5675854093482237,0.0,0.00023745594301405326,0.0012385162648849998,0.9765535491982843,0.10194462547473472,0.5000856649738955
182,2,7.2,0.73,0.02,2.5,0.076,16.0,42.0,0.9972,3.44,0.52,9.3,1,[0.14457142 0.12383707 0.14024713 0.15735185 0.19779372 0.23619881],[21.10714082 18.07996675 20.4758031  22.97305766 28.87749009 34.48455725],1,21.10714082,18.07996675,20.4758031,22.97305766,28.87749009,34.48455725,1.0,0.815624688250521,0.14604670258937294,0.9205831796153996,0.2720933727651492,0.9835899389523286,0.14024713285241705,0.9747759923023398
183,2,6.8,0.61,0.2,1.8,0.077,11.0,65.0,0.9971,3.54,0.58,9.3,2,[0.24535149 0.13250878 0.12603877 0.13952315 0.1703003  0.1862775 ],[38.53997517 20.81456682 19.79825403 21.9163884  26.75088472 29.26059372],0,38.53997517,20.81456682,19.79825403,21.9163884,26.75088472,29.26059372,0.9511730030348442,0.7210776019306143,0.0,0.32578964046018244,0.4570478464637775,0.9935299942622515,0.1260387731335167,0.6384698926083878
184,3,6.7,0.62,0.21,1.9,0.079,8.0,62.0,0.997,3.52,0.58,9.3,1,[0.20881258 0.13097301 0.13743733 0.15256271 0.1784305  0.19178387],[30.8011809  19.31934939 20.27287829 22.50396708 26.31963087 28.28933738],1,30.8011809,19.31934939,20.27287829,22.50396708,26.31963087,28.28933738,1.0,0.9001415672961431,0.2773614720742961,0.9710089402887132,0.39692309731854397,0.9935356753159353,0.15256270668316532,0.9939896749174345
185,2,8.9,0.31,0.57,2.0,0.111,26.0,85.0,0.9971,3.26,0.53,9.7,2,[0.27832127 0.13688166 0.10919961 0.12522078 0.13916387 0.21121281],[56.48300122 27.77900127 22.16115775 25.41252117 28.24215671 42.86389297],0,56.48300122,27.77900127,22.16115775,25.41252117,28.24215671,42.86389297,0.8720566369971052,0.6129297340955947,0.0,0.04273218388592337,0.10996488200228735,0.9839788327293706,0.1091996093206815,0.5157461497096716
186,2,7.4,0.39,0.48,2.0,0.082,14.0,67.0,0.9972,3.34,0.55,9.2,2,[0.27268567 0.13672495 0.12612601 0.13502078 0.1497925  0.17965007],[42.67786215 21.39873604 19.73990252 21.13201733 23.44393018 28.11691961],0,42.67786215,21.39873604,19.73990252,21.13201733,23.44393018,28.11691961,0.934122957160469,0.7216487420834808,0.0,0.3168298841144074,0.500486554602028,0.9911052301258848,0.12612601273372528,0.6340620704672844
187,2,7.7,0.705,0.1,2.6,0.084,9.0,26.0,0.9976,3.39,0.49,9.7,1,[0.15157882 0.12220239 0.13441218 0.15547492 0.19718116 0.23915053],[21.47379096 17.31210572 19.04183683 22.02574268 27.93416097 33.87985702],1,21.47379096,17.31210572,19.04183683,22.02574268,27.93416097,33.87985702,1.0,0.7764213966606548,0.10440349318230023,0.8524580850382626,0.2949467999757731,0.9877902046619811,0.1344121807199568,0.9405205773065136
188,2,7.9,0.5,0.33,2.0,0.084,15.0,143.0,0.9968,3.2,0.55,9.5,2,[0.23946727 0.13353924 0.09269704 0.12646551 0.16977389 0.23805705],[56.84737453 31.70101475 22.00544375 30.02177353 40.30279441 56.51260312],0,56.84737453,31.70101475,22.00544375,30.02177353,40.30279441,56.51260312,0.7329828042063382,0.5108384172725449,0.0,0.0003914426288932349,0.0020275572102148648,0.9662315351388502,0.09269704146651055,0.5001412095458013
189,2,7.9,0.49,0.32,1.9,0.082,17.0,144.0,0.9968,3.2,0.55,9.5,2,[0.26457514 0.14496068 0.0992922  0.14741249 0.13863212 0.20512737],[56.11730251 30.74666052 21.06021917 31.26669878 29.40435177 43.50822519],0,56.11730251,30.74666052,21.06021917,31.26669878,29.40435177,43.50822519,0.7162279697242164,0.5511898590350938,0.0,0.00033672470825141243,0.0018409667242599464,0.9606600822023323,0.09929220095911044,0.500121459966
190,2,8.2,0.5,0.35,2.9,0.077,21.0,127.0,0.9976,3.23,0.62,9.4,2,[0.27191863 0.12816392 0.09475487 0.12288047 0.13096409 0.25131802],[60.48069721 28.50648128 21.07557072 27.33132535 29.12930134 55.89866641],0,60.48069721,28.50648128,21.07557072,27.33132535,29.12930134,55.89866641,0.7711141135433042,0.5233657822023479,0.0,0.0028219523560637505,0.012135478907348955,0.9718743944395001,0.09475486557456944,0.5010192369988551
191,3,6.4,0.37,0.25,1.9,0.074,21.0,49.0,0.9974,3.57,0.62,9.8,2,[0.19969437 0.15762145 0.15052247 0.15140632 0.17617693 0.16457846],[28.07626059 22.16096911 21.16288052 21.28714661 24.76979811 23.13909777],1,28.07626059,22.16096911,21.16288052,21.28714661,24.76979811,23.13909777,1.0,0.8921014140066623,0.017974722743982496,0.6348302904646139,0.6904839046216434,0.9991161487167047,0.1514063237118332,0.8105151342618795
192,2,6.8,0.63,0.12,3.8,0.099,16.0,126.0,0.9969,3.28,0.61,9.5,2,[0.26445192 0.13013041 0.1074108  0.14377827 0.14518915 0.20903946],[54.12240719 26.63233077 21.98256294 29.4254857  29.71423528 42.78176123],0,54.12240719,26.63233077,21.98256294,29.4254857,29.71423528,42.78176123,0.8254089035247663,0.6016810211789243,0.0,0.010477170699664806,0.034717394018982405,0.9772803895375547,0.10741079667261288,0.503798689675607
193,2,7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,1,[0.16507695 0.13734461 0.14810887 0.15918319 0.18109031 0.20919606],[20.19286493 16.80053603 18.11726269 19.47191719 22.15168241 25.5896886 ],1,20.19286493,16.80053603,18.11726269,19.47191719,22.15168241,25.5896886,1.0,0.8692946122351741,0.1498126980233076,0.8051810038488545,0.45325456112768875,0.989235741323957,0.14810887333061493,0.9137095334973278
194,2,7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,1,[0.17682137 0.14297581 0.14876672 0.15725229 0.17610329 0.19808052],[21.15467254 17.10543519 17.79825192 18.81345379 21.06876278 23.69808882],1,21.15467254,17.10543519,17.79825192,18.81345379,21.06876278,23.69808882,1.0,0.8738305047012248,0.10508920516349167,0.7090701912702022,0.5656932893466318,0.9942090900984011,0.1487667211423712,0.8558519900599408
195,2,7.8,0.59,0.33,2.0,0.074,24.0,120.0,0.9968,3.25,0.54,9.4,2,[0.27050154 0.12154504 0.09956376 0.13305459 0.17416492 0.20117015],[54.48838101 24.48338195 20.05558942 26.80180278 35.08284803 40.52263772],0,54.48838101,24.48338195,20.05558942,26.80180278,35.08284803,40.52263772,0.819151106662405,0.5528639954474805,0.0,0.012946626640440106,0.040769360877574164,0.9780187136136315,0.099563755912575,0.5046998508086468
196,2,7.3,0.58,0.3,2.4,0.074,15.0,55.0,0.9968,3.46,0.59,10.2,2,[0.21325132 0.14567411 0.1377151  0.14669482 0.16260289 0.19406176],[27.14725663 18.54456294 17.5313673  18.67450022 20.69962488 24.70439346],0,27.14725663,18.54456294,17.5313673,18.67450022,20.69962488,24.70439346,0.9453642750048352,0.7985475674876402,0.0,0.4202179472188342,0.5863117442018999,0.9920409892658573,0.13771510162133957,0.6870615370958278
197,3,11.5,0.3,0.6,2.0,0.067,12.0,27.0,0.9981,3.11,0.97,10.1,4,[0.17492501 0.19698771 0.1676784  0.15299036 0.13868349 0.16873503],[31.26007475 35.20280246 29.96506447 27.34023111 24.78351279 30.15389132],1,31.26007475,35.20280246,29.96506447,27.34023111,24.78351279,30.15389132,1.0,0.9031205579587531,0.24538316917285766,0.928805868933132,0.18236112794669584,0.9856931251708144,0.15299036316670772,0.9783761585108174
198,4,5.4,0.835,0.08,1.2,0.046,13.0,93.0,0.9924,3.57,0.85,13.0,5,[0.27641911 0.15038987 0.16990004 0.13878828 0.15301844 0.11148426],[73.86716251 40.18851277 45.40219394 37.08823441 40.89094384 29.7918104 ],1,73.86716251,40.18851277,45.40219394,37.08823441,40.89094384,29.7918104,1.0,0.9033162652916557,0.2518217758544001,0.9999848855143828,0.0034347139729094464,0.972695972777303,0.15301844331400533,0.9999998889969967
199,1,6.9,1.09,0.06,2.1,0.061,12.0,31.0,0.9948,3.51,0.43,11.4,1,[0.11953649 0.11786875 0.17274765 0.16905739 0.22287474 0.19791498],[22.68441237 22.36792527 32.78228041 32.08198189 42.29488643 37.55827942],0,22.68441237,22.36792527,32.78228041,32.08198189,42.29488643,37.55827942,0.9860482565814841,0.6680907808376083,0.0,0.4215624491065315,0.38026849091600795,0.9983322575191005,0.11786875099289827,0.6877812572081079
200,4,9.6,0.32,0.47,1.4,0.056,9.0,24.0,0.99695,3.22,0.82,10.3,5,[0.19806612 0.20778498 0.16496806 0.15182873 0.14599224 0.13135987],[27.6464077  29.00298258 23.0265234  21.19251394 20.3778463  18.33543567],1,27.6464077,29.00298258,23.0265234,21.19251394,20.3778463,18.33543567,1.0,0.8547477295081405,0.19146019671063644,0.8915822112158562,0.32082138929524445,0.985367634226686,0.14599223895244462,0.9610342305993157
201,2,8.8,0.37,0.48,2.1,0.097,39.0,145.0,0.9975,3.04,1.03,9.3,2,[0.24773115 0.14874177 0.11409173 0.14193587 0.13190056 0.21559894],[73.10248917 43.89191066 33.66709924 41.88357156 38.92227134 63.62066029],0,73.10248917,43.89191066,33.66709924,41.88357156,38.92227134,63.62066029,0.8649829025917021,0.6439251576753289,0.0,0.005496495205244978,0.019741230707531757,0.9821911698892051,0.11409172511941729,0.501987893805058
202,2,6.8,0.5,0.11,1.5,0.075,16.0,49.0,0.99545,3.36,0.79,9.5,3,[0.18110838 0.15394237 0.14426805 0.1406099  0.17213637 0.20793493],[25.55659986 21.72314398 20.35798016 19.84177085 24.29053912 29.34215301],1,25.55659986,21.72314398,20.35798016,19.84177085,24.29053912,29.34215301,1.0,0.8429511772415221,0.05433563631988305,0.6617331059208045,0.5276344868520259,0.9963418516781296,0.1442680508008929,0.8268930821682846
203,2,7.0,0.42,0.35,1.6,0.088,16.0,39.0,0.9961,3.34,0.55,9.2,2,[0.18392322 0.14834305 0.14405491 0.14776847 0.16593879 0.20997155],[25.39650608 20.48352084 19.89140567 20.40418104 22.913178   28.99331381],0,25.39650608,20.48352084,19.89140567,20.40418104,22.913178,28.99331381,0.9748691030544361,0.8414962305776735,0.0,0.5464604869693945,0.6450996508043686,0.9962864458912882,0.14405491288296762,0.7578080851388701
204,3,7.0,0.43,0.36,1.6,0.089,14.0,37.0,0.99615,3.34,0.56,9.2,3,[0.2120719  0.1389272  0.13826042 0.13756063 0.17477432 0.19840552],[30.2230338  19.7989524  19.70392702 19.60419823 24.90763771 28.27539456],0,30.2230338,19.7989524,19.70392702,19.60419823,24.90763771,28.27539456,0.9949386337609905,0.7975090076253852,0.0,0.6341405643434186,0.6180874626334556,0.9993002133880701,0.1375606327819097,0.8100966813963061
205,4,12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,4,[0.18818498 0.18585153 0.18201866 0.15885321 0.1396776  0.14541402],[35.52002223 35.07958314 34.35612696 29.98363409 26.36422699 27.4469801 ],0,35.52002223,35.07958314,34.35612696,29.98363409,26.36422699,27.4469801,0.9605511022700617,0.8117747444345985,0.0,0.26797216495767606,0.3656170759279262,0.9942635771120616,0.13967759938204136,0.6106462418420247
206,4,12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,4,[0.17683188 0.20661747 0.17852543 0.14994626 0.13339332 0.15468564],[34.02974888 39.76172672 34.35565803 28.85584707 25.67037746 29.7678998 ],0,34.02974888,39.76172672,34.35565803,28.85584707,25.67037746,29.7678998,0.8896074822145359,0.769630087167117,0.0,0.05515674874584109,0.1388492327048253,0.9834470547337331,0.13339331561219758,0.5204518290859996
207,2,7.8,0.57,0.31,1.8,0.069,26.0,120.0,0.99625,3.29,0.53,9.3,2,[0.26697676 0.12193304 0.10065383 0.13265469 0.17387169 0.20390999],[54.82480016 25.03946256 20.66968643 27.24119886 35.70528332 41.87377363],0,54.82480016,25.03946256,20.66968643,27.24119886,35.70528332,41.87377363,0.8254844280161944,0.5595944531236613,0.0,0.01385926900580281,0.04328719237212659,0.9787207857232342,0.10065382607541686,0.5050334571816658
208,2,7.8,0.44,0.28,2.7,0.1,18.0,95.0,0.9966,3.22,0.67,9.4,2,[0.32186261 0.13253689 0.09937354 0.12502914 0.14505908 0.17613875],[59.45656774 24.48308073 18.35692981 23.09620038 26.79626146 32.53750268],0,59.45656774,24.48308073,18.35692981,23.09620038,26.79626146,32.53750268,0.7948030198552165,0.5516911856539479,0.0,0.011024003118938697,0.037463421518104105,0.9743443984922867,0.09937353631835862,0.503998049680503
209,4,11.0,0.3,0.58,2.1,0.054,7.0,19.0,0.998,3.31,0.88,10.5,5,[0.16047177 0.22977958 0.17876569 0.15276518 0.14113131 0.13708647],[25.12001316 35.96935374 27.98371541 23.9136348  22.09248638 21.45931216],1,25.12001316,35.96935374,27.98371541,23.9136348,22.09248638,21.45931216,1.0,0.8216117091420884,0.043636967989747394,0.6770672103144625,0.498373878766222,0.9959551538011792,0.1411313138375148,0.8362646927346331
210,3,9.7,0.53,0.6,2.0,0.039,5.0,19.0,0.99585,3.3,0.86,12.4,4,[0.19553094 0.16812716 0.20096081 0.15966024 0.13731763 0.13840323],[32.00279979 27.5175872  32.89151315 26.13179567 22.47495193 22.65263349],1,32.00279979,27.5175872,32.89151315,26.13179567,22.47495193,22.65263349,1.0,0.9499743132909396,0.3510605527501463,0.9861927127789792,0.4318245168381474,0.998914399895549,0.15966023772440863,0.9979306023204306
211,3,8.0,0.725,0.24,2.8,0.083,10.0,62.0,0.99685,3.35,0.56,10.0,2,[0.2281737  0.12592881 0.11710661 0.13927887 0.17480873 0.21470329],[33.49911293 18.48812298 17.19290014 20.44809939 25.66438337 31.52146668],1,33.49911293,18.48812298,17.19290014,20.44809939,25.66438337,31.52146668,1.0,0.8090824129291116,0.19962938615621798,0.9706136322499345,0.3567721066631831,0.9911778026224916,0.1392788663404746,0.9938718113536963
212,3,11.6,0.44,0.64,2.1,0.059,5.0,15.0,0.998,3.21,0.67,10.2,5,[0.20891617 0.17803485 0.17666438 0.16169352 0.14885899 0.12583209],[32.10396042 27.35845651 27.14785729 24.84729767 22.87502689 19.33650498],1,32.10396042,27.35845651,27.14785729,24.84729767,22.87502689,19.33650498,1.0,0.9644057331286092,0.43162811223160774,0.9960894144332462,0.08925286795814906,0.9769731076488646,0.16169351588491562,0.9996641128867245
213,2,8.2,0.57,0.26,2.2,0.06,28.0,65.0,0.9959,3.3,0.43,10.1,2,[0.24184757 0.1236127  0.10814355 0.1197203  0.14621539 0.26046048],[42.19973994 21.56905558 18.8698601  20.8898755  25.51297736 45.44748791],0,42.19973994,21.56905558,18.8698601,20.8898755,25.51297736,45.44748791,0.903301702257474,0.6062834092662384,0.0,0.16751024532112246,0.31519387078776684,0.9884232505098861,0.10814355340617508,0.5657410646881008
214,3,7.8,0.735,0.08,2.4,0.092,10.0,41.0,0.9974,3.24,0.71,9.8,1,[0.17240346 0.14101178 0.14753209 0.15158905 0.17942887 0.20803474],[23.66697328 19.35762758 20.25271514 20.80964114 24.63139859 28.55831766],1,23.66697328,19.35762758,20.25271514,20.80964114,24.63139859,28.55831766,1.0,0.8933704558745048,0.15781572330085322,0.8590904040192919,0.5492076238899887,0.9934796820327183,0.1515890546147537,0.9441258742950135
215,2,7.0,0.49,0.49,5.6,0.06,26.0,121.0,0.9974,3.34,0.76,10.5,2,[0.28053206 0.15562226 0.12227386 0.14253363 0.13009768 0.1689405 ],[59.87145734 33.21307061 26.09582037 30.41968284 27.76558839 36.05546463],0,59.87145734,33.21307061,26.09582037,30.41968284,27.76558839,36.05546463,0.9398619615948335,0.6965376649828687,0.0,0.16832835752772812,0.27829133210052065,0.9921761805943039,0.12227386281979728,0.5660895190791249
216,2,8.7,0.625,0.16,2.0,0.101,13.0,49.0,0.9962,3.14,0.57,11.0,3,[0.18299968 0.15022388 0.14827232 0.14471257 0.16254596 0.2112456 ],[24.25166448 19.90811747 19.64949119 19.1777424  21.54107628 27.99489805],1,24.25166448,19.90811747,19.64949119,19.1777424,21.54107628,27.99489805,1.0,0.8704209322347896,0.05350351163943624,0.7171950702094402,0.6696991692426726,0.9964402494204273,0.14827232021498407,0.8608203985165311
217,2,8.1,0.725,0.22,2.2,0.072,11.0,41.0,0.9967,3.36,0.55,9.1,1,[0.16186171 0.13080494 0.13946365 0.15377946 0.18904816 0.22504207],[22.41340311 18.11289417 19.31188759 21.29423452 26.17798029 31.16214943],1,22.41340311,18.11289417,19.31188759,21.29423452,26.17798029,31.16214943,1.0,0.8103298245767272,0.09188213396234221,0.7778050771273946,0.39841114386679033,0.9913412916300192,0.13946365336655667,0.8975323586289207
218,2,7.5,0.49,0.19,1.9,0.076,10.0,44.0,0.9957,3.39,0.54,9.7,2,[0.17191321 0.14495073 0.14049529 0.14527019 0.17922827 0.21814232],[22.33539333 18.83236067 18.25349873 18.87386666 23.28578441 28.34159534],0,22.33539333,18.83236067,18.25349873,18.87386666,23.28578441,28.34159534,0.9692623802659328,0.8173037576303086,0.0,0.5286850284912158,0.6197961238659604,0.9955445596888358,0.14049528642602668,0.7474836546681884
219,2,7.8,0.53,0.33,2.4,0.08,24.0,144.0,0.99655,3.3,0.6,9.5,2,[0.23425363 0.1228465  0.0918982  0.13154946 0.17381724 0.24563498],[54.97149118 28.82796508 21.56543276 30.87025833 40.78909212 57.64231395],0,54.97149118,28.82796508,21.56543276,30.87025833,40.78909212,57.64231395,0.7480733620776235,0.5059905995027913,0.0,0.0007916911222433098,0.003754638855788779,0.9690516939285729,0.09189819531422898,0.5002856540677199
220,3,7.8,0.34,0.37,2.0,0.082,24.0,58.0,0.9964,3.34,0.59,9.4,2,[0.24655567 0.14166584 0.1244687  0.12573599 0.15125969 0.21031411],[38.98965758 22.40265991 19.68314865 19.88355596 23.91980514 33.25851413],1,38.98965758,22.40265991,19.68314865,19.88355596,23.91980514,33.25851413,1.0,0.7190962583886946,0.010380297686973848,0.56898358348963,0.4767605910723248,0.9987327009025033,0.1257359949751017,0.7710386296342661
221,2,7.4,0.53,0.26,2.0,0.101,16.0,72.0,0.9957,3.15,0.57,9.4,2,[0.3230008  0.12208319 0.09859918 0.11405938 0.13920734 0.20305012],[58.68390097 22.18049609 17.91383907 20.72270138 25.29166943 36.89084684],0,58.68390097,22.18049609,17.91383907,20.72270138,25.29166943,36.89084684,0.8644548189274514,0.5469219397375561,0.0,0.06970434553459648,0.16169832696623038,0.9845398012227036,0.09859917728993209,0.5260361185655841
