index,true_label,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,label,description_lengths,description_lengths_unnormalized
949,2,7.3,0.25,0.39,6.4,0.034,8.0,84.0,0.9942,3.18,0.46,11.5,4,"[0.09813005 0.0872961  0.09391404 0.08224819 0.07883912 0.08090743
 0.47866507]","[ 25.72665731  22.88633083  24.62134871  21.56292545  20.66917292
  21.21142078 125.49114074]"
950,2,7.6,0.345,0.26,1.9,0.043,15.0,134.0,0.9936,3.08,0.38,9.5,1,"[0.12328823 0.1061243  0.10820937 0.11265491 0.11218918 0.11466287
 0.32287114]","[24.27175222 20.89269015 21.30317793 22.17836976 22.08668179 22.57367703
 63.56363793]"
951,3,7.6,0.22,0.34,9.7,0.035,26.0,143.0,0.9965,3.08,0.49,9.8,2,"[0.11055617 0.10914523 0.08795391 0.08951487 0.09394146 0.1019786
 0.40690976]","[24.34261774 24.03195352 19.36598035 19.70967558 20.68433857 22.45398068
 89.59472143]"
952,3,6.5,0.17,0.33,1.4,0.028,14.0,99.0,0.9928,3.23,0.55,10.1,4,"[0.09294663 0.08635732 0.08738777 0.08026262 0.07342625 0.07742195
 0.50219746]","[ 24.88275505  23.11873128  23.39459361  21.48711811  19.656952
  20.72664125 134.44335386]"
953,2,8.2,0.23,0.37,1.3,0.042,39.0,117.0,0.9928,2.99,0.36,10.0,4,"[0.0873283  0.08917953 0.08614676 0.08155697 0.07943237 0.08083547
 0.4955206 ]","[ 24.06681092  24.57698908  23.74118883  22.47628808  21.89076972
  22.27745121 136.56054326]"
954,3,7.6,0.22,0.34,9.7,0.035,26.0,143.0,0.9965,3.08,0.49,9.8,2,"[0.14187385 0.12674475 0.10492014 0.10758709 0.11052327 0.12341677
 0.28493413]","[26.10001336 23.31676918 19.30177538 19.79240439 20.33256185 22.70453274
 52.41829254]"
955,2,7.6,0.345,0.26,1.9,0.043,15.0,134.0,0.9936,3.08,0.38,9.5,2,"[0.11669266 0.1118044  0.10932921 0.11248805 0.11124552 0.11494784
 0.32349231]","[22.90966236 21.94997421 21.46403495 22.08419226 21.84025378 22.5671113
 63.50955973]"
956,2,7.5,0.32,0.26,1.8,0.042,13.0,133.0,0.9938,3.07,0.38,9.5,2,"[0.12034275 0.10631384 0.10401981 0.10683178 0.10596276 0.11133366
 0.34519539]","[24.78691121 21.89738596 21.42488584 22.00406651 21.82507393 22.93131517
 71.09964953]"
957,4,6.6,0.23,0.32,0.9,0.041,25.0,79.0,0.9926,3.39,0.54,10.2,4,"[0.11684763 0.11641949 0.12087177 0.10744054 0.09480675 0.09952474
 0.34408909]","[23.33353436 23.24803758 24.1371225  21.45501391 18.93214645 19.87429225
 68.71183036]"
958,4,6.6,0.2,0.32,1.1,0.039,25.0,78.0,0.9926,3.39,0.54,10.2,4,"[0.13828945 0.14473788 0.15323287 0.13680449 0.12097484 0.128252
 0.17770847]","[22.03949728 23.06719856 24.4210641  21.80283707 19.28003054 20.43980641
 28.32179458]"
959,3,7.3,0.24,0.34,15.4,0.05,38.0,174.0,0.9983,3.03,0.42,9.0,2,"[0.08692004 0.10476645 0.07836871 0.08469051 0.10191573 0.10129171
 0.44204684]","[ 24.64789993  29.70860172  22.22300145  24.01567303  28.90022553
  28.72327075 125.35113949]"
960,3,7.3,0.24,0.34,15.4,0.05,38.0,174.0,0.9983,3.03,0.42,9.0,2,"[0.0857726  0.10539704 0.07743216 0.08402573 0.10227037 0.10815096
 0.43695115]","[ 24.56681552  30.18760811  22.1779623   24.06648057  29.29207304
  30.97638011 125.1506709 ]"
961,4,8.0,0.42,0.36,5.0,0.037,34.0,101.0,0.992,3.13,0.57,12.3,4,"[0.14728233 0.1351208  0.14811045 0.12317571 0.10549719 0.10625588
 0.23455765]","[28.52692673 26.1713747  28.68732338 23.85774513 20.43361652 20.58056584
 45.43117142]"
962,3,7.3,0.24,0.34,15.4,0.05,38.0,174.0,0.9983,3.03,0.42,9.0,2,"[0.07378029 0.08288488 0.0615119  0.06730296 0.07972597 0.0808693
 0.55392469]","[ 26.56799096  29.84652075  22.15019437  24.23553211  28.70900906
  29.12071895 199.46610567]"
963,3,6.1,0.19,0.25,4.0,0.023,23.0,112.0,0.9923,3.37,0.51,11.6,4,"[0.11724316 0.12195184 0.12802802 0.10507398 0.09113319 0.09558636
 0.34098344]","[24.62911181 25.61825713 26.89467255 22.07274895 19.14422593 20.07969748
 71.62992666]"
964,3,5.9,0.26,0.21,12.5,0.034,36.0,152.0,0.9972,3.28,0.43,9.5,2,"[0.11946416 0.11931624 0.09385214 0.09710493 0.10675    0.11151202
 0.35200051]","[27.04100231 27.00752011 21.2436582  21.97993608 24.16312022 25.24101448
 79.67616821]"
965,2,8.3,0.23,0.43,3.2,0.035,14.0,101.0,0.9928,3.15,0.36,11.5,4,"[0.12626934 0.13521752 0.14871676 0.13024887 0.12400871 0.12439899
 0.2111398 ]","[22.99701229 24.6267144  27.08528606 23.72179068 22.58529044 22.65637155
 38.45418372]"
966,3,6.5,0.34,0.28,1.8,0.041,43.0,188.0,0.9928,3.13,0.37,9.6,2,"[0.0818067  0.08295485 0.07191706 0.0733012  0.07370729 0.07225623
 0.54405667]","[ 23.83131311  24.16578178  20.95033664  21.35355506  21.47185204
  21.04914177 158.49049583]"
967,3,6.8,0.22,0.35,17.5,0.039,38.0,153.0,0.9994,3.24,0.42,9.0,2,"[0.08764576 0.10594616 0.07613638 0.08126569 0.09121987 0.09734481
 0.46044134]","[ 27.192502    32.87028814  23.62166418  25.21305566  28.30138628
  30.20167872 142.85405716]"
968,4,6.5,0.08,0.33,1.9,0.028,23.0,93.0,0.991,3.34,0.7,12.0,4,"[0.13978525 0.11984563 0.13908191 0.108495   0.08852349 0.09255002
 0.31171869]","[35.4762575  30.4157584  35.29775402 27.53506912 22.4664768  23.48837308
 79.11143888]"
969,4,5.5,0.42,0.09,1.6,0.019,18.0,68.0,0.9906,3.33,0.51,11.4,1,"[0.12073147 0.08147734 0.09580109 0.08763752 0.08947044 0.08821383
 0.43666831]","[ 42.39538166  28.61112172  33.64097086  30.77429451  31.41793451
  30.97666979 153.33797347]"
970,4,5.1,0.42,0.01,1.5,0.017,25.0,102.0,0.9894,3.38,0.36,12.3,5,"[0.20110153 0.11077998 0.12948134 0.11249005 0.12243831 0.10957471
 0.21413408]","[64.43822564 35.49682241 41.48923131 36.04477518 39.23246059 35.11062325
 68.61419894]"
971,4,6.0,0.27,0.19,1.7,0.02,24.0,110.0,0.9898,3.32,0.47,12.6,6,"[0.1649877  0.16469288 0.17951856 0.13541784 0.12125782 0.11856014
 0.11556506]","[30.97245158 30.91710572 33.70026961 25.42142603 22.76322314 22.2568004
 21.69454534]"
972,3,6.8,0.22,0.35,17.5,0.039,38.0,153.0,0.9994,3.24,0.42,9.0,2,"[0.08320195 0.0990309  0.07140905 0.07440135 0.08932652 0.09332387
 0.48930637]","[ 27.57518116  32.82128731  23.6667244   24.65844598  29.6050171
  30.92983627 162.16822348]"
973,4,6.5,0.08,0.33,1.9,0.028,23.0,93.0,0.991,3.34,0.7,12.0,4,"[0.14308965 0.13439279 0.15552606 0.12071332 0.09909243 0.09994425
 0.2472415 ]","[32.62865596 30.64551503 35.46452473 27.52619441 22.59599431 22.79023321
 56.37834646]"
974,3,7.1,0.13,0.38,1.8,0.046,14.0,114.0,0.9925,3.32,0.9,11.7,5,"[0.12080842 0.11298025 0.13122437 0.10373881 0.08623732 0.08580413
 0.35920669]","[ 37.04234288  34.64206529  40.23608682  31.80844828  26.44213367
  26.30930693 110.14014708]"
975,2,7.6,0.3,0.25,4.3,0.054,22.0,111.0,0.9956,3.12,0.49,9.2,2,"[0.08942655 0.08007145 0.07255632 0.07566753 0.08237094 0.08647781
 0.51342939]","[ 24.43118409  21.87538699  19.82226653  20.67224343  22.50360434
  23.62559263 140.26804963]"
976,3,6.6,0.13,0.3,4.9,0.058,47.0,131.0,0.9946,3.51,0.45,10.3,3,"[0.09667642 0.08457741 0.07985216 0.07394612 0.075173   0.07980045
 0.50997444]","[ 30.0310449   26.27267446  24.80484588  22.97022515  23.35133801
  24.78878552 158.41572705]"
977,2,6.5,0.14,0.33,7.6,0.05,53.0,189.0,0.9966,3.25,0.49,8.6,2,"[0.10594455 0.09300942 0.07636192 0.08028411 0.09190364 0.09554899
 0.45694738]","[ 30.96638628  27.18559377  22.31971914  23.46613086  26.86238893
  27.92788184 133.56052039]"
978,4,7.7,0.28,0.33,6.7,0.037,32.0,155.0,0.9951,3.39,0.62,10.7,4,"[0.09551697 0.08679079 0.08070715 0.07494515 0.06883194 0.07485616
 0.51835185]","[ 26.14205105  23.75378157  22.08875017  20.51174722  18.83862115
  20.48739132 141.86778383]"
979,2,6.0,0.2,0.71,1.6,0.15,10.0,54.0,0.9927,3.12,0.47,9.8,2,"[0.12957454 0.07654923 0.07436919 0.0969563  0.1346312  0.13149525
 0.35642429]","[ 69.6188151   41.12896579  39.95765917  52.09343472  72.33570036
  70.6507919  191.50241616]"
980,3,6.0,0.19,0.71,1.5,0.152,9.0,55.0,0.9927,3.12,0.46,9.8,2,"[0.14058197 0.09275267 0.08081948 0.10347187 0.14279509 0.14990938
 0.28966955]","[ 69.01783827  45.53633956  39.67781743  50.79886338  70.10435312
  73.59706792 142.21144669]"
981,4,7.7,0.28,0.33,6.7,0.037,32.0,155.0,0.9951,3.39,0.62,10.7,4,"[0.1715525  0.14032458 0.13582308 0.12615559 0.11663166 0.12303574
 0.18647684]","[27.92426351 22.8411738  22.10844816 20.53483225 18.9845861  20.02700327
 30.35355591]"
982,3,5.1,0.39,0.21,1.7,0.027,15.0,72.0,0.9894,3.5,0.45,12.5,5,"[0.10147402 0.0992104  0.12067236 0.09726934 0.0856036  0.08155645
 0.41421383]","[ 34.90948579  34.13074552  41.51417154  33.46297442  29.44968216
  28.05736674 142.49944397]"
983,3,5.7,0.36,0.34,4.2,0.026,21.0,77.0,0.9907,3.41,0.45,11.9,5,"[0.12767949 0.12202237 0.13828291 0.11322823 0.09596461 0.09421807
 0.30860431]","[28.8726304  27.59336497 31.27041999 25.60471434 21.7008277  21.30587773
 69.78582102]"
984,2,6.9,0.19,0.33,1.6,0.043,63.0,149.0,0.9925,3.44,0.52,10.8,5,"[0.09742546 0.10578002 0.10011629 0.08992644 0.0854038  0.08068543
 0.44066257]","[ 24.61030234  26.72072093  25.29002398  22.71600166  21.57355351
  20.38166296 111.31422557]"
985,3,6.0,0.41,0.21,1.9,0.05,29.0,122.0,0.9928,3.42,0.52,10.5,4,"[0.10909766 0.09318713 0.09808138 0.0944467  0.08788677 0.08828968
 0.42901068]","[ 27.05769625  23.11167082  24.32551071  23.42406006  21.79710867
  21.89703542 106.40045538]"
986,3,7.4,0.28,0.3,5.3,0.054,44.0,161.0,0.9941,3.12,0.48,10.3,2,"[0.12022214 0.10856386 0.09174905 0.09180932 0.09753763 0.1032466
 0.38687141]","[24.06625323 21.73248175 18.36646597 18.378532   19.52523291 20.66806345
 77.4445172 ]"
987,3,7.4,0.3,0.3,5.2,0.053,45.0,163.0,0.9941,3.12,0.45,10.3,2,"[0.10872575 0.08584589 0.07424768 0.07541548 0.07824838 0.08996316
 0.48755366]","[ 26.88082097  21.22411722  18.35663184  18.64535368  19.34574495
  22.24205017 120.54037716]"
988,2,6.9,0.19,0.33,1.6,0.043,63.0,149.0,0.9925,3.44,0.52,10.8,5,"[0.13101199 0.14323199 0.13466948 0.12084319 0.11371196 0.11348906
 0.24304234]","[24.56785129 26.85939159 25.25371729 22.66096133 21.32368622 21.28188804
 45.57619686]"
989,4,7.7,0.28,0.39,8.9,0.036,8.0,117.0,0.9935,3.06,0.38,12.0,4,"[0.10641372 0.10030931 0.10741927 0.09243124 0.08709349 0.0896531
 0.41667987]","[ 26.5568844   25.03345283  26.80783263  23.06738221  21.7352776
  22.37406242 103.98771613]"
990,3,8.6,0.16,0.38,3.4,0.04,41.0,143.0,0.9932,2.95,0.39,10.2,3,"[0.10744389 0.11019809 0.11006809 0.10542571 0.1057208  0.10780184
 0.35334158]","[24.56304388 25.19268757 25.16296921 24.10166178 24.1691221  24.64487597
 80.77838941]"
991,1,8.2,0.26,0.44,1.3,0.046,7.0,69.0,0.9944,3.14,0.62,10.2,1,"[0.10677892 0.10639066 0.11579485 0.11317266 0.11868883 0.1210715
 0.31810258]","[24.33058208 24.24211248 26.38494657 25.78745496 27.04436676 27.58728142
 72.48266638]"
992,2,6.5,0.25,0.27,15.2,0.049,75.0,217.0,0.9972,3.19,0.39,9.9,2,"[0.0794839  0.09736877 0.07606931 0.08458352 0.11026329 0.10487996
 0.44735125]","[ 26.49978039  32.46256533  25.36136266  28.19998668  36.76157346
  34.96678026 149.14606142]"
993,1,7.0,0.24,0.18,1.3,0.046,9.0,62.0,0.994,3.38,0.47,10.1,1,"[0.08499904 0.07504423 0.08597534 0.08316058 0.08584005 0.09099796
 0.4939828 ]","[ 25.44383962  22.46393803  25.73608608  24.89350908  25.69558772
  27.2395718  147.87012297]"
994,3,8.6,0.18,0.36,1.8,0.04,24.0,187.0,0.9956,3.25,0.55,9.5,2,"[0.11177067 0.10932563 0.10534176 0.10862599 0.11718101 0.1215601
 0.32619484]","[25.03453819 24.48689484 23.59458101 24.33018817 26.24635165 27.22718564
 73.06153535]"
995,3,7.8,0.27,0.34,1.6,0.046,27.0,154.0,0.9927,3.05,0.45,10.5,4,"[0.10315572 0.11347917 0.10555099 0.10015387 0.09752832 0.10241616
 0.37771578]","[20.46036726 22.50796626 20.9354566  19.86496687 19.3442043  20.31368096
 74.91784006]"
996,2,6.0,0.26,0.34,1.3,0.046,6.0,29.0,0.9924,3.29,0.63,10.4,0,"[0.09483465 0.10480011 0.12059104 0.11009194 0.10900613 0.11258509
 0.34809104]","[23.70338938 26.19420098 30.14105393 27.51686383 27.24547161 28.14001234
 87.00340582]"
997,3,6.1,0.24,0.27,9.8,0.062,33.0,152.0,0.9966,3.31,0.47,9.5,2,"[0.09964842 0.09562709 0.07702075 0.07946978 0.09553112 0.10133955
 0.45136329]","[ 25.5800865   24.5477989   19.77148865  20.40016259  24.523164
  26.01420623 115.86648847]"
998,3,8.0,0.24,0.3,17.45,0.056,43.0,184.0,0.9997,3.05,0.5,9.2,2,"[0.08021181 0.09629775 0.07275915 0.08042324 0.10511821 0.1026674
 0.46252243]","[ 27.33754825  32.81991088  24.79755352  27.40960831  35.82607261
  34.99079556 157.63550378]"
999,4,7.6,0.21,0.6,2.1,0.046,47.0,165.0,0.9936,3.05,0.54,10.1,2,"[0.11121711 0.09626768 0.0857933  0.08721061 0.1090892  0.10640217
 0.40401993]","[ 29.79469281  25.78978993  22.98373961  23.36343292  29.2246344
  28.50478623 108.23559177]"
1000,4,8.0,0.19,0.36,1.8,0.05,16.0,84.0,0.9936,3.15,0.45,9.8,1,"[0.08830305 0.08182389 0.08672552 0.08367914 0.08568072 0.08918812
 0.48459955]","[ 23.48730574  21.76394537  23.06770647  22.25741483  22.78980407
  23.72272157 128.89631632]"
1001,2,6.4,0.28,0.41,6.8,0.045,61.0,216.0,0.9952,3.09,0.46,9.4,2,"[0.11215136 0.09912971 0.08273165 0.09236599 0.1089777  0.10981016
 0.39483342]","[ 28.40575181  25.10762223  20.95431298  23.39450294  27.60192669
  27.81277197 100.00360323]"
1002,3,6.4,0.28,0.43,7.1,0.045,60.0,221.0,0.9952,3.09,0.45,9.4,2,"[0.11178781 0.09924304 0.08299256 0.09301752 0.11191171 0.11256953
 0.38847783]","[28.61983416 25.40813035 21.24769475 23.81427861 28.65155585 28.81997022
 99.4578132 ]"
1003,4,6.9,0.24,0.39,1.3,0.063,18.0,136.0,0.9928,3.31,0.48,10.4,3,"[0.11844943 0.12662372 0.11627439 0.10974009 0.11945247 0.12606458
 0.28339533]","[21.62074643 23.11281026 21.22373199 20.03101674 21.80383193 23.01075039
 51.72856059]"
1004,3,5.8,0.36,0.26,3.3,0.038,40.0,153.0,0.9911,3.34,0.55,11.3,4,"[0.15026148 0.15087898 0.14277771 0.12328778 0.10759671 0.10995626
 0.21524108]","[26.48237793 26.59120602 25.16342278 21.7284796  18.9630541  19.37890651
 37.93450972]"
1005,3,6.6,0.18,0.28,3.3,0.044,18.0,91.0,0.993,3.42,0.64,10.8,4,"[0.09571327 0.09274813 0.10067931 0.08692776 0.07583534 0.08066835
 0.46742782]","[ 25.27105373  24.488173    26.58223241  22.95142832  20.02271071
  21.2987643  123.41438149]"
1006,3,5.8,0.36,0.26,3.3,0.038,40.0,153.0,0.9911,3.34,0.55,11.3,4,"[0.11913396 0.11022665 0.10843645 0.09365337 0.08065326 0.08139273
 0.40650358]","[27.61801948 25.55309901 25.13808869 21.71102812 18.69729837 18.86872574
 94.23697346]"
1007,2,5.1,0.52,0.06,2.7,0.052,30.0,79.0,0.9932,3.32,0.43,9.3,1,"[0.08329528 0.06502696 0.07799623 0.08511642 0.093641   0.08645178
 0.50847234]","[ 33.24201428  25.95137696  31.12723461  33.96880646  37.37084884
  34.50172823 202.92439709]"
1008,4,6.6,0.22,0.37,1.2,0.059,45.0,199.0,0.993,3.37,0.55,10.3,3,"[0.0973298  0.10656921 0.09651646 0.09317565 0.10416794 0.10707071
 0.39517024]","[22.61949604 24.7667378  22.43047373 21.6540696  24.20868162 24.88328741
 91.83776451]"
1009,3,8.3,0.15,0.39,1.3,0.055,32.0,146.0,0.993,3.08,0.39,10.5,3,"[0.10293777 0.1014433  0.10036355 0.09443431 0.0994114  0.10605976
 0.39534991]","[24.47832209 24.12294269 23.86618043 22.45622407 23.63976069 25.22072375
 94.01313752]"
1010,3,7.6,0.16,0.44,1.4,0.043,25.0,109.0,0.9932,3.11,0.75,10.3,4,"[0.12408267 0.11509579 0.12352551 0.10953554 0.10286039 0.10816305
 0.31673704]","[27.7616583  25.75097745 27.63700122 24.5069524  23.01348769 24.19987768
 70.8652171 ]"
1011,4,7.7,0.16,0.41,1.7,0.048,60.0,173.0,0.9932,3.24,0.66,11.2,5,"[0.11375484 0.11332058 0.10808247 0.09665997 0.09865673 0.09476754
 0.37475787]","[28.02123339 27.91426358 26.62395815 23.81025469 24.30211497 23.34409036
 92.31411934]"
1012,3,8.3,0.16,0.48,1.7,0.057,31.0,98.0,0.9943,3.15,0.41,10.3,3,"[0.11931146 0.10517333 0.10561998 0.10247841 0.11509459 0.11592321
 0.33639902]","[27.17042893 23.95079619 24.05251119 23.33708992 26.21013536 26.39883364
 76.60710716]"
1013,2,6.2,0.25,0.47,11.6,0.048,62.0,210.0,0.9968,3.19,0.5,9.5,2,"[0.06953241 0.07389916 0.05731616 0.06361414 0.08085927 0.07647448
 0.57830437]","[ 26.89019598  28.57894186  22.16581864  24.60142938  31.27062022
  29.57489432 223.64702858]"
1014,2,6.1,0.16,0.27,12.6,0.064,63.0,162.0,0.9994,3.66,0.43,8.9,0,"[0.09516537 0.10971375 0.09700691 0.09724042 0.11600486 0.11084205
 0.37402664]","[ 33.20912669  38.2859611   33.85175271  33.933238    40.48132203
  38.67969698 130.52119038]"
1015,2,7.6,0.39,0.22,2.8,0.036,19.0,113.0,0.9926,3.03,0.29,10.2,5,"[0.12977    0.1128675  0.12109937 0.11875308 0.1120368  0.10961369
 0.29585956]","[26.94520681 23.43560211 25.14485448 24.65767521 23.26311819 22.75998685
 61.43174349]"
1016,2,6.8,0.37,0.47,11.2,0.071,44.0,136.0,0.9968,2.98,0.88,9.2,3,"[0.11894798 0.09088514 0.08392867 0.0832477  0.09659772 0.09111516
 0.43527762]","[ 46.99998349  35.91149656  33.1627824   32.8937115   38.16871003
  36.0023848  171.99148968]"
1017,3,7.6,0.16,0.44,1.4,0.043,25.0,109.0,0.9932,3.11,0.75,10.3,4,"[0.10575276 0.08846037 0.09248583 0.08188991 0.07750034 0.08114718
 0.47276361]","[ 31.77499075  26.57923509  27.7887453   24.60504075  23.28613019
  24.38187763 142.04886203]"
1018,3,7.1,0.18,0.42,1.4,0.045,47.0,157.0,0.9916,2.95,0.31,10.5,4,"[0.10781924 0.11222746 0.1081633  0.09811452 0.09582208 0.09785527
 0.37999812]","[25.68619481 26.73638171 25.76816256 23.37420273 22.82806491 23.31243994
 90.52842296]"
1019,3,8.3,0.14,0.26,1.5,0.049,56.0,189.0,0.9946,3.21,0.62,9.5,2,"[0.09760558 0.09695519 0.08968893 0.09108256 0.10107448 0.103615
 0.41997825]","[ 27.36669338  27.18433722  25.14702007  25.53776671  28.33930343
  29.05161598 117.7536749 ]"
1020,4,8.6,0.2,0.42,1.5,0.041,35.0,125.0,0.9925,3.11,0.49,11.4,4,"[0.12212796 0.13530239 0.13421406 0.11729745 0.11221705 0.11731845
 0.26152265]","[23.40891937 25.93413278 25.72552799 22.48302993 21.50924264 22.48705438
 50.12744583]"
1021,4,8.6,0.2,0.42,1.5,0.041,35.0,125.0,0.9925,3.11,0.49,11.4,4,"[0.07424526 0.07542033 0.07794887 0.06731912 0.06549749 0.06830189
 0.57126705]","[ 24.63505011  25.02494492  25.8639322   22.33691305  21.73248324
  22.66300071 189.55004684]"
1022,5,6.8,0.19,0.32,7.05,0.019,54.0,188.0,0.9935,3.25,0.37,11.1,3,"[0.13246689 0.12477297 0.11003588 0.10219649 0.10690338 0.10847818
 0.31514621]","[28.45804473 26.80514956 23.63915915 21.95501231 22.96620053 23.30451609
 67.70329265]"
1023,3,7.6,0.19,0.38,10.6,0.06,48.0,174.0,0.9962,3.13,0.38,10.5,2,"[0.11133117 0.11172748 0.09017969 0.09175261 0.11156048 0.11714556
 0.36630302]","[25.81144659 25.90332923 20.90760652 21.27227819 25.86461197 27.15947788
 84.92510498]"
1024,3,6.8,0.34,0.74,2.8,0.088,23.0,185.0,0.9928,3.51,0.7,12.0,1,"[0.13446739 0.0798099  0.08265573 0.08060118 0.12285439 0.11316045
 0.38645096]","[ 63.08781875  37.4442661   38.77943682  37.81550807  57.63937272
  53.0912827  181.31049505]"
1025,3,6.2,0.15,0.46,1.6,0.039,38.0,123.0,0.993,3.38,0.51,9.7,4,"[0.13749769 0.13535132 0.12421804 0.115525   0.11145911 0.11719572
 0.25875312]","[26.02310341 25.61687597 23.50976897 21.86450603 21.0949859  22.18070881
 48.97216196]"
1026,3,6.6,0.14,0.44,1.6,0.042,47.0,140.0,0.993,3.32,0.51,10.2,4,"[0.10221402 0.09956069 0.08994395 0.0828545  0.08118542 0.08482569
 0.45941573]","[ 25.60721451  24.94248789  22.53324985  20.75716335  20.33901643
  21.25099683 115.09534182]"
1027,1,8.0,0.55,0.17,8.2,0.04,13.0,60.0,0.9956,3.09,0.3,9.5,1,"[0.10308247 0.07819284 0.0973689  0.10938522 0.11491009 0.10728779
 0.38977268]","[ 32.85288662  24.92044008  31.03194435  34.86160448  36.62240619
  34.19314329 124.222457  ]"
1028,4,7.0,0.24,0.35,1.5,0.052,51.0,128.0,0.9941,3.41,0.59,10.4,4,"[0.11371268 0.11691299 0.1056299  0.09740206 0.09467171 0.10002799
 0.37164267]","[24.14669859 24.82627955 22.43033532 20.68316569 20.10338067 21.24077759
 78.917706  ]"
1029,1,6.3,0.6,0.44,11.0,0.05,50.0,245.0,0.9972,3.19,0.57,9.3,0,"[0.08433862 0.09372074 0.08873326 0.10976953 0.12892118 0.11787472
 0.37664196]","[ 28.21138499  31.34971577  29.68139631  36.7180574   43.12431119
  39.42925511 125.98725555]"
1030,3,7.1,0.2,0.41,2.1,0.054,24.0,166.0,0.9948,3.48,0.62,10.5,3,"[0.11265021 0.117115   0.1140758  0.10504156 0.10596787 0.11137878
 0.33377077]","[24.53857374 25.51113724 24.84910847 22.88118143 23.08296013 24.26161798
 72.70522097]"
1031,3,6.2,0.34,0.29,7.6,0.047,45.0,232.0,0.9955,3.35,0.62,10.0,2,"[0.11728869 0.09986087 0.08973243 0.09522977 0.10725084 0.11074238
 0.37989503]","[30.16574178 25.68343999 23.07848556 24.49235741 27.58408305 28.48207991
 97.70605301]"
1032,3,7.1,0.3,0.36,6.8,0.055,44.5,234.0,0.9972,3.49,0.64,10.2,2,"[0.07095289 0.07152245 0.06439822 0.06616308 0.07751743 0.07764948
 0.57179644]","[ 28.63990949  28.86981069  25.99413795  26.70651663  31.28966497
  31.3429649  230.80380922]"
1033,3,7.1,0.3,0.36,6.8,0.055,44.5,234.0,0.9972,3.49,0.64,10.2,2,"[0.08457694 0.08795125 0.07709324 0.07832698 0.09228368 0.09728993
 0.48247798]","[ 28.79283502  29.94156382  26.24512934  26.66513643  31.41646819
  33.1207624  164.25172786]"
1034,0,7.9,0.64,0.46,10.6,0.244,33.0,227.0,0.9983,2.87,0.74,9.1,1,"[0.10955954 0.1009829  0.10643985 0.11829358 0.12610104 0.11918311
 0.31943998]","[ 71.56200199  65.95992105  69.52428413  77.26689885  82.36656726
  77.84791899 208.65152112]"
1035,3,8.8,0.17,0.38,1.8,0.04,39.0,148.0,0.9942,3.16,0.67,10.2,4,"[0.12565109 0.1278052  0.12810866 0.1203479  0.11975818 0.12327828
 0.25505069]","[25.51744191 25.95490264 26.01653012 24.44046084 24.32069963 25.03556689
 51.7961375 ]"
1036,2,7.5,0.17,0.37,1.5,0.06,18.0,75.0,0.9936,3.54,0.88,10.7,4,"[0.1091091  0.10579207 0.12389674 0.10391791 0.09923145 0.10059597
 0.35745675]","[ 35.94548414  34.85270599  40.81720537  34.23527304  32.69133962
  33.14087326 117.76246238]"
1037,2,7.1,0.47,0.24,6.0,0.044,11.0,77.0,0.9956,3.21,0.56,9.7,1,"[0.12246096 0.09013104 0.09977066 0.10850087 0.10884119 0.10800486
 0.36229044]","[29.16252108 21.46356204 23.75911499 25.8381036  25.91914608 25.71998482
 86.27486637]"
1038,4,7.1,0.15,0.34,5.3,0.034,33.0,104.0,0.9953,3.37,0.52,9.3,4,"[0.15094419 0.12690572 0.11806179 0.11347225 0.10764145 0.11458273
 0.26839187]","[28.08190107 23.60974611 21.9644072  21.11056115 20.02579001 21.31715653
 49.9320596 ]"
1039,2,7.5,0.17,0.34,1.4,0.035,13.0,102.0,0.9918,3.05,0.74,11.0,4,"[0.11385429 0.11492829 0.12758969 0.1077039  0.09433376 0.09886352
 0.34272655]","[27.00298355 27.257706   30.2606289  25.54428724 22.37327338 23.44760352
 81.28494664]"
1040,1,8.2,0.68,0.3,2.1,0.047,17.0,138.0,0.995,3.22,0.71,10.8,1,"[0.0851044  0.07729894 0.10169511 0.11287934 0.10655495 0.09298779
 0.42347947]","[ 29.7520527   27.02330469  35.5520781   39.46202807  37.25105409
  32.50804302 148.04620585]"
1041,2,7.7,0.275,0.3,1.0,0.039,19.0,75.0,0.992,3.01,0.56,10.7,4,"[0.12004161 0.11684212 0.12811761 0.1158108  0.10675205 0.1153285
 0.29710731]","[23.63846147 23.0084201  25.22877767 22.80533386 21.0214956  22.71036048
 58.50604228]"
